Song,Polyphony,Polyphony Rate,Pitch in Scale Rate,Scale Consistency,No. Pitches Used,No. Pitch Classes Used,Pitch Class Entropy,Pitch Entropy
image_2087.png,1.464,0.050666666666666665,0.6311475409836066,0.825136612021858,9,7,2.6075901801456243,3.017543273951001
image_2088.png,2.3027777777777776,0.3151041666666667,0.5006031363088058,0.738238841978287,24,11,3.1478470783602264,4.224685843009144
image_2089.png,3.105820105820106,0.5364583333333334,0.606473594548552,0.7734241908006815,20,10,3.088517589086819,3.919518807112188
image_2090.png,4.419270833333333,0.9375,0.6735415439010017,0.788450206246317,24,12,3.302066417710776,4.173596367140009
image_2091.png,3.7,0.734375,0.5725462304409673,0.7140825035561877,21,10,3.080109195777624,4.103934667842813
image_2092.png,3.7419354838709675,0.8763440860215054,0.5366379310344828,0.7959770114942529,16,12,3.0570051371729434,3.3283710546723695
image_2093.png,4.01058201058201,0.8203125,0.5362796833773087,0.8245382585751979,26,12,3.2659547212282733,4.364642878484429
image_2094.png,4.113157894736842,0.8932291666666666,0.7191298784388995,0.761996161228407,24,12,3.341586440983402,4.129627795739334
image_2095.png,4.924479166666667,0.9453125,0.6869381279746166,0.7747223691168694,28,11,3.1559092661750325,4.34041635428099
image_2096.png,4.115281501340482,0.7682291666666666,0.39218241042345275,0.7693811074918567,27,12,3.0940217622308235,4.392722808626184
image_2097.png,1.6529411764705881,0.0703125,0.5587188612099644,0.8594306049822064,12,9,2.816382390553641,3.372880445838314
image_2098.png,3.2239583333333335,0.7708333333333334,0.3360258481421648,0.784329563812601,23,10,2.7713292858691987,4.141678623649755
image_2099.png,4.229166666666667,0.8359375,0.5979064039408867,0.7875615763546798,25,11,3.2354159240591405,4.342008275350334
image_2100.png,3.1041666666666665,0.734375,0.2197986577181208,0.8884228187919463,15,8,2.4137986195502954,3.431388392348686
image_2101.png,3.284507042253521,0.5520833333333334,0.32246998284734135,0.8799313893653516,28,10,2.855764126857955,4.443767514090371
image_2102.png,4.127604166666667,0.9088541666666666,0.6801261829652997,0.8529968454258675,26,10,3.0417927287787974,4.269225210855028
image_2103.png,2.0584795321637426,0.3203125,0.09659090909090909,0.9431818181818182,11,8,2.3834356795756158,2.9721856969625566
image_2104.png,4.630208333333333,0.9635416666666666,0.38076490438695165,0.8278965129358831,26,11,3.0756472241009982,4.297773918221736
image_2105.png,2.0892307692307694,0.2604166666666667,0.4521354933726068,0.7525773195876289,16,11,3.1907588827035602,3.657867318762427
image_2106.png,3.154696132596685,0.6588541666666666,0.7705779334500875,0.8835376532399299,15,10,2.836145188127327,3.498333030441718
image_2107.png,3.0611620795107033,0.5286458333333334,0.4225774225774226,0.6953046953046953,19,9,2.7807933589538933,3.8395896540171712
image_2108.png,4.466145833333333,0.90625,0.5504373177842565,0.8390670553935861,31,12,2.982298279962286,4.563716531094372
image_2109.png,3.115168539325843,0.5859375,0.47971145175834085,0.6979260595130748,22,10,3.06690748890466,4.1793613113937615
image_2110.png,2.2931596091205213,0.29815303430079154,0.4630681818181818,0.6789772727272727,16,10,2.827907079001054,3.7608270576907104
image_2111.png,4.06631299734748,0.7213541666666666,0.5101108936725375,0.7168949771689498,31,12,3.266947726208383,4.678359050240976
image_2112.png,2.233695652173913,0.3255208333333333,0.5255474452554745,0.8686131386861314,17,9,2.5291926721318148,3.6555056146382663
image_2113.png,4.033854166666667,0.796875,0.6610716591349257,0.9057456423499032,23,10,2.662004447244906,3.967192642154128
image_2114.png,2.461741424802111,0.5130208333333334,0.564844587352626,0.77491961414791,18,12,3.2080186112105524,3.652546015920132
image_2115.png,3.042105263157895,0.6875,0.6384083044982699,0.8226643598615917,22,10,2.920111481604496,4.006321384168088
image_2116.png,5.130208333333333,0.9322916666666666,0.749238578680203,0.801522842639594,26,11,3.1073583224515824,4.21489414864208
image_2117.png,2.235955056179775,0.3463541666666667,0.3630653266331658,0.7261306532663316,20,11,2.924054171237319,4.038635456420675
image_2118.png,3.722689075630252,0.711484593837535,0.4747930775018811,0.8487584650112867,26,12,3.0937533582356176,4.220803790297175
image_2119.png,2.787037037037037,0.4026315789473684,0.6267995570321152,0.7452934662236987,18,10,3.047931458874557,3.8409600218288817
image_2120.png,3.078125,0.703125,0.47715736040609136,0.7834179357021996,20,11,3.124165915005197,3.8840825511875976
image_2121.png,3.1168478260869565,0.6171875,0.4489973844812554,0.7925021795989537,19,11,3.1559862031368433,3.986653798315559
image_2122.png,4.114583333333333,0.8515625,0.5126582278481012,0.7139240506329114,31,12,3.2631460930395435,4.635212406360614
image_2123.png,4.597402597402597,0.842948717948718,0.8036723163841808,0.864406779661017,20,11,3.042564877217794,4.00500467977813
image_2124.png,2.7538940809968846,0.4375,0.44004524886877827,0.7658371040723982,20,11,3.0843270341862636,4.005778608707631
image_2125.png,3.5,0.7135416666666666,0.7522321428571429,0.8415178571428571,20,11,3.1974258220880234,4.017609828049683
image_2126.png,2.6458923512747874,0.5026041666666666,0.27301927194860814,0.8329764453961456,23,11,3.1974467733337786,4.206605760196615
image_2127.png,1.4406779661016949,0.034574468085106384,0.6029411764705882,0.9647058823529412,10,7,2.467464185734046,3.094645580307083
image_2128.png,2.7741046831955924,0.5182291666666666,0.2840119165839126,0.7924528301886793,17,8,2.8468515694934604,3.9209501263688367
image_2129.png,4.161458333333333,0.8489583333333334,0.5156445556946183,0.7822277847309136,27,10,3.1482571194307116,4.531611560489852
image_2130.png,3.6848958333333335,0.78125,0.6459363957597173,0.7604240282685513,22,11,3.2522575580404984,4.166712707742061
image_2131.png,3.913157894736842,0.796875,0.39206455951580366,0.8217888365837256,27,12,3.1708567864364916,4.550325615276502
image_2132.png,2.875338753387534,0.6119791666666666,0.6550424128180962,0.8049010367577757,19,11,3.0126069514540355,3.936703416699518
image_2133.png,4.5,0.8817204301075269,0.6672640382317802,0.9062126642771804,27,10,2.8881064551204805,4.388711168715915
image_2134.png,3.5894736842105264,0.7265625,0.6092375366568915,0.7551319648093842,29,11,3.1642118358690032,4.53759131699023
image_2135.png,1.5909090909090908,0.0234375,0.4738095238095238,0.7380952380952381,11,8,2.945518837871299,3.268943095510668
image_2136.png,2.390957446808511,0.4868421052631579,0.5806451612903226,0.6974416017797553,18,10,3.1753792787017106,3.977286477417155
image_2137.png,3.4375,0.7916666666666666,0.44166666666666665,0.8037878787878788,28,12,3.1697746574700623,4.3458105635338935
image_2138.png,2.764044943820225,0.5926966292134831,0.5508130081300813,0.6432926829268293,18,8,2.915988372698226,3.8483681175014164
image_2139.png,3.0894736842105264,0.6210526315789474,0.5706984667802385,0.7240204429301533,19,9,3.0283958199984173,3.9692053675058614
image_2140.png,3.386111111111111,0.6781914893617021,0.7842493847415914,0.8277276456111566,26,11,3.0425790289672823,4.318726608911608
image_2141.png,4.928191489361702,0.9361702127659575,0.6001079330814895,0.7738801942795467,27,12,3.268629301310737,4.381031741781664
image_2142.png,3.1440217391304346,0.625,0.6715643906655142,0.9386343993085566,18,8,2.719482646379527,3.860695938223513
image_2143.png,2.1877133105802047,0.2864583333333333,0.5179407176287052,0.7098283931357254,19,11,3.162924746354004,3.9612925135820234
image_2144.png,2.7735849056603774,0.4895833333333333,0.42662779397473277,0.6705539358600583,28,11,3.29782112128265,4.527058916040793
image_2145.png,3.110803324099723,0.4427083333333333,0.3089937666963491,0.8886910062333037,15,8,2.626102039524477,3.5513990505848607
image_2146.png,4.39247311827957,0.9516129032258065,0.6132190942472461,0.7386780905752754,26,11,2.887919495237728,4.121320126264894
image_2147.png,3.375,0.6901041666666666,0.6628086419753086,0.8395061728395061,24,11,3.0656398677452747,4.223221944334146
image_2148.png,1.8794788273615635,0.17894736842105263,0.2668977469670711,0.8180242634315424,14,8,2.8000387760283445,3.566350350462947
image_2149.png,4.127320954907161,0.8046875,0.5758354755784062,0.6928020565552699,29,11,3.200160193900977,4.532758140108369
image_2150.png,3.3177083333333335,0.6223958333333334,0.4897959183673469,0.6828885400313972,21,9,2.8628800979797684,4.095878819730942
image_2151.png,2.73728813559322,0.5026041666666666,0.32610939112487103,0.7523219814241486,21,12,3.248344240981681,4.093804184333452
image_2152.png,1.8952702702702702,0.16927083333333334,0.6488413547237076,0.7825311942959001,16,10,3.032923234403492,3.7079055981021645
image_2153.png,2.9045092838196287,0.546875,0.6867579908675799,0.7561643835616438,25,12,3.232036468862644,4.430939249040915
image_2154.png,2.9055555555555554,0.5182291666666666,0.19120458891013384,0.9024856596558317,20,10,2.872537772648598,3.815484025008513
image_2155.png,4.494791666666667,0.96875,0.5770567786790266,0.7456546929316339,23,11,3.0730810207694192,4.111391952312561
image_2156.png,2.980874316939891,0.6302083333333334,0.7314390467461045,0.8725939505041247,23,11,2.971481046662375,3.9683203239825335
image_2157.png,3.3963254593175853,0.765625,0.4567233384853168,0.7635239567233385,22,12,3.208031041851931,4.006701403907484
image_2158.png,4.65625,0.9036458333333334,0.5844519015659956,0.6694630872483222,25,12,3.3906670348553076,4.283245153373063
image_2159.png,3.5416666666666665,0.7083333333333334,0.5176470588235295,0.8845588235294117,16,10,2.8542667906260304,3.662321268720608
image_2160.png,3.949468085106383,0.851063829787234,0.5696969696969697,0.865993265993266,23,12,2.902827962277779,4.153521147856511
image_2161.png,2.9285714285714284,0.6145833333333334,0.6604878048780488,0.7024390243902439,25,11,2.956350335822215,4.283371543313323
image_2162.png,4.3125,0.8802083333333334,0.5561594202898551,0.663647342995169,22,11,3.337772863119493,4.202458054375819
image_2163.png,2.564738292011019,0.4947916666666667,0.6788399570354458,0.7443609022556391,21,11,2.9781682158111917,3.9975769743258596
image_2164.png,4.510416666666667,0.8333333333333334,0.5375288683602771,0.7015011547344111,25,11,3.011434792888481,4.179253843081904
image_2165.png,4.419540229885057,0.8,0.5955786736020806,0.8530559167750326,26,11,3.107398775135688,4.367381000634112
image_2166.png,4.36968085106383,0.9202127659574468,0.5258673158855751,0.7681071211199026,24,11,3.105965789080521,4.111071799125863
image_2167.png,3.978142076502732,0.8743169398907104,0.614010989010989,0.7541208791208791,30,10,3.1461803696935746,4.641217329382819
image_2168.png,2.926630434782609,0.515625,0.5060352831940576,0.6991643454038997,19,12,3.1684598955689443,3.892193453574886
image_2169.png,2.7567567567567566,0.5338541666666666,0.538235294117647,0.7392156862745098,18,10,3.1706679332990757,3.9579507539436354
image_2170.png,3.2083333333333335,0.7805555555555556,0.2935064935064935,0.8718614718614719,16,10,2.66703673336754,3.549698149765805
image_2171.png,2.7135416666666665,0.5260416666666666,0.4760076775431862,0.7322456813819578,18,11,3.258205356671467,3.954615416572946
image_2172.png,3.0,0.4635416666666667,0.48664343786295006,0.8072009291521487,20,10,3.0235497067601056,4.046665112717271
image_2173.png,2.635135135135135,0.5478723404255319,0.6287179487179487,0.7794871794871795,18,11,3.1493413928858756,3.9246245626133964
image_2174.png,4.0,0.8671875,0.498046875,0.7897135416666666,28,11,3.2501776539418343,4.528582157015169
image_2175.png,3.6184210526315788,0.8473684210526315,0.23127272727272727,0.8363636363636363,16,10,2.92182532217963,3.4320570910168424
image_2176.png,4.6875,0.90625,0.5855555555555556,0.7266666666666667,27,12,3.2797276069583368,4.460472172244598
image_2177.png,3.5572916666666665,0.765625,0.44363103953147875,0.8418740849194729,19,11,3.0505742596623064,3.9091905979789145
image_2178.png,3.32,0.6276041666666666,0.39759036144578314,0.734136546184739,23,11,3.1779863663980072,4.240000910462966
image_2179.png,2.4339080459770117,0.390625,0.5537190082644629,0.6765053128689492,22,10,2.9952715116683852,4.261946945679806
image_2180.png,3.0327868852459017,0.5833333333333334,0.46126126126126127,0.6891891891891891,20,11,3.1728980182719972,3.955302009167805
image_2181.png,4.067708333333333,0.8854166666666666,0.26824583866837387,0.8303457106274008,23,10,2.740133487135523,4.232579304969233
image_2182.png,2.0648967551622417,0.26063829787234044,0.5942857142857143,0.7385714285714285,17,12,3.3171942430758574,3.8820289786280395
image_2183.png,3.3973684210526316,0.7473958333333334,0.5747482571649883,0.7257939581719597,23,10,3.1092252621206358,4.285058381214969
image_2184.png,3.133720930232558,0.5390625,0.41929499072356213,0.8256029684601113,17,11,2.813966357817039,3.80034934995334
image_2185.png,3.2916666666666665,0.6145833333333334,0.6139240506329114,0.6906645569620253,17,11,3.296655546634833,3.731566567993476
image_2186.png,2.597796143250689,0.3932291666666667,0.3934252386002121,0.8335100742311771,20,9,2.9910910550760925,4.055458931197163
image_2187.png,3.6770833333333335,0.59375,0.5106232294617564,0.7910764872521246,28,12,3.164866209178727,4.430862612554213
image_2188.png,3.365217391304348,0.5755208333333334,0.4763135228251507,0.6744186046511628,16,10,3.018808425582771,3.6404763195943928
image_2189.png,3.4479166666666665,0.8359375,0.6389728096676737,0.7454682779456193,24,12,3.354186150353692,4.090684524466967
image_2190.png,2.1595092024539877,0.3271276595744681,0.6576704545454546,0.7514204545454546,17,10,2.919635043583493,3.6799919282849203
image_2191.png,2.886627906976744,0.5026041666666666,0.4944612286002014,0.7421953675730111,21,11,2.9088837112797297,4.031945731521905
image_2192.png,3.9427083333333335,0.8020833333333334,0.7774108322324967,0.7932628797886394,25,11,3.066545783898832,4.375809754210309
image_2193.png,3.4192708333333335,0.7604166666666666,0.48895658796648894,0.8217821782178217,23,10,2.9777690820486535,4.189195024667195
image_2194.png,2.674931129476584,0.546875,0.513903192584964,0.7312049433573635,24,11,3.107246525373236,4.3868824993636135
image_2195.png,2.96505376344086,0.609375,0.3952855847688123,0.7089755213055303,18,8,2.75392327843065,3.8877960359967543
image_2196.png,4.643229166666667,0.9322916666666666,0.6034772854739203,0.7016264722378015,25,12,3.357658190814296,4.364415619617262
image_2197.png,2.5160349854227406,0.3854166666666667,0.4646581691772885,0.8597914252607184,21,9,2.9674070294761155,4.116678859666676
image_2198.png,3.7526041666666665,0.7760416666666666,0.4753643303261624,0.6745315752949341,23,12,3.4448047789650555,4.280384514755214
image_2199.png,3.596774193548387,0.6848958333333334,0.6180866965620329,0.7309417040358744,28,12,3.246720993267247,4.512439152904042
image_2200.png,2.646276595744681,0.4921875,0.2562814070351759,0.8834170854271357,20,12,3.123043256856308,4.007078250967682
image_2201.png,3.578125,0.6666666666666666,0.4388646288209607,0.7343522561863173,23,10,3.1496132392882012,4.249343116157494
image_2202.png,2.0366666666666666,0.25,0.5253682487725041,0.7610474631751227,16,10,3.05947657679184,3.6628299509080433
image_2203.png,3.7005208333333335,0.8046875,0.3124560168895144,0.8050668543279381,27,11,3.098661776212646,4.4399405103626615
image_2204.png,4.2578125,0.8151041666666666,0.3785932721712538,0.8116207951070337,34,12,3.3194252940894535,4.736573052465934
image_2205.png,1.3824701195219125,0.0,0.5965417867435159,0.9077809798270894,9,6,2.3990465412414252,2.930828822726143
image_2206.png,3.052941176470588,0.5546875,0.7427745664739884,0.8901734104046243,24,9,2.5698097242445104,4.26333036352589
image_2207.png,4.25,0.8619791666666666,0.3707107843137255,0.7322303921568627,31,12,3.2369485418188755,4.63680244503898
image_2208.png,2.751366120218579,0.5564516129032258,0.6266137040714995,0.6504468718967229,26,12,3.4050489867519236,4.421554978719932
image_2209.png,3.7994791666666665,0.8463541666666666,0.3029472241261138,0.8224811514736121,19,10,3.114617749442504,3.9270688385406034
image_2210.png,3.0651041666666665,0.4947916666666667,0.6151231945624469,0.6907391673746814,27,11,3.2670483809189657,4.4903698525782705
image_2211.png,2.9270833333333335,0.6640625,0.5480427046263345,0.6539145907473309,30,12,3.24521257984464,4.645092234575047
image_2212.png,3.196022727272727,0.6354166666666666,0.5235555555555556,0.7013333333333334,22,10,2.994232001185267,4.045799151890876
image_2213.png,2.4346504559270516,0.3411458333333333,0.39575530586766544,0.6903870162297129,14,10,3.0917753550286227,3.4960737103289605
image_2214.png,4.002747252747253,0.6822916666666666,0.6074124914207275,0.7151681537405628,29,11,3.149972451479777,4.5473276646263034
image_2215.png,2.9635416666666665,0.6848958333333334,0.3022847100175747,0.7785588752196837,20,10,3.0812113499406144,3.8924649628754193
image_2216.png,2.9596774193548385,0.7083333333333334,0.3060853769300636,0.8337874659400545,17,8,2.7692501081730114,3.815118632129749
image_2217.png,1.8522727272727273,0.19791666666666666,0.45858895705521474,0.8128834355828221,18,11,2.847448138530793,3.8302859300238543
image_2218.png,2.104225352112676,0.27925531914893614,0.6050870147255689,0.7322623828647925,11,8,2.7438921335628317,3.1709157134829544
image_2219.png,2.907246376811594,0.5172413793103449,0.47058823529411764,0.715852442671984,19,11,2.986258093682049,3.8373617028510205
image_2220.png,3.53125,0.71875,0.4299410029498525,0.7787610619469026,23,11,3.240783079976658,4.253113426307382
image_2221.png,4.526737967914438,0.9518716577540107,0.6331955109273479,0.7879503839338452,21,12,3.2140948790692567,3.9170728367305148
image_2222.png,2.274787535410765,0.34375,0.6313823163138231,0.7870485678704857,19,9,2.7521846588920638,3.942825966141787
image_2223.png,4.5546875,0.8776041666666666,0.5157232704402516,0.7461406518010292,28,11,3.090110791056253,4.358416647202271
image_2224.png,2.0940438871473352,0.265625,0.4251497005988024,0.7095808383233533,18,10,3.058751957002002,3.908085734457563
image_2225.png,2.9972222222222222,0.5944444444444444,0.5597775718257646,0.7710843373493976,13,9,2.9536220444164285,3.388020519914864
image_2226.png,2.8515625,0.5390625,0.6219178082191781,0.7863013698630137,13,10,2.8966890643166887,3.265746027341952
image_2227.png,4.1566579634464755,0.765625,0.6438442211055276,0.7003768844221105,23,12,3.2781735813511097,4.126209959489218
image_2228.png,2.617142857142857,0.5442708333333334,0.5949781659388647,0.7467248908296943,18,10,2.9554353790109067,3.8575242197024115
image_2229.png,2.8333333333333335,0.6041666666666666,0.4506641366223909,0.7476280834914611,16,11,2.9637625629754836,3.5069915224497445
image_2230.png,3.8556430446194225,0.7526041666666666,0.2430224642614023,0.8815520762423418,19,10,2.3733990494941097,3.841447720060369
image_2231.png,4.252604166666667,0.8489583333333334,0.5646050214329456,0.7366809552969994,16,10,3.1939249859481,3.8476866033669754
image_2232.png,3.747311827956989,0.8655913978494624,0.35796269727403157,0.830703012912482,16,10,2.9927239569898623,3.767977256352535
image_2233.png,3.2710526315789474,0.640625,0.49718423169750603,0.7031375703942075,29,11,3.1335542483654955,4.4427781913887125
image_2234.png,2.8164383561643835,0.5860215053763441,0.3404669260700389,0.7947470817120622,20,11,3.091440508170775,4.073960587810858
image_2235.png,3.703125,0.7421875,0.6061884669479606,0.7770745428973277,29,12,3.160959315618389,4.573999295245731
image_2236.png,2.1173020527859236,0.26881720430107525,0.23684210526315788,0.871191135734072,14,9,2.6870809393512536,3.48698435468834
image_2237.png,4.484210526315789,0.8828125,0.5393192488262911,0.761150234741784,27,11,3.013987362432804,4.379085779916702
image_2238.png,3.210843373493976,0.6278409090909091,0.6547842401500938,0.8161350844277674,23,10,3.0077880889433395,4.173691640792946
image_2239.png,3.4869791666666665,0.765625,0.5033607169529499,0.7087378640776699,25,12,3.1680746748804047,4.239601148674019
image_2240.png,3.9010416666666665,0.7890625,0.3391188251001335,0.8377837116154874,26,11,3.084020394549413,4.29538849848856
image_2241.png,5.372395833333333,0.9505208333333334,0.6786233640329618,0.7455162384876394,33,11,3.241590968733252,4.744631326328253
image_2242.png,1.8928571428571428,0.2584856396866841,0.4921383647798742,0.7358490566037735,16,9,2.9482009706343044,3.839657380479405
image_2243.png,4.059895833333333,0.8984375,0.5837075048107762,0.7799871712636305,23,12,3.273566521118264,4.107579668829446
image_2244.png,2.657068062827225,0.4375,0.43349753694581283,0.7852216748768472,17,7,2.686103374330443,3.853608081400085
image_2245.png,5.0546875,0.9114583333333334,0.7573415765069552,0.854198866563627,33,12,3.0602073692181633,4.594452620094596
image_2246.png,2.2994791666666665,0.3463541666666667,0.6862967157417894,0.766704416761042,21,10,2.946680846032831,3.8621397863171327
image_2247.png,3.65,0.7157894736842105,0.5443403028118241,0.7022350396539293,25,11,3.3291151112774404,4.425851645923171
image_2248.png,4.796875,0.9322916666666666,0.7942453854505972,0.7942453854505972,23,10,2.8790907881044943,4.013991294596535
image_2249.png,3.2379679144385025,0.7239583333333334,0.47811725846407926,0.8835672997522709,15,11,3.054830871667365,3.4703185486600137
image_2250.png,1.7514450867052023,0.15625,0.33828382838283827,0.7788778877887789,12,6,2.2446206434121025,3.1703731789291307
image_2251.png,2.6059782608695654,0.5364583333333334,0.4098018769551616,0.721584984358707,19,12,3.178116065368476,3.9040903194819165
image_2252.png,3.3263157894736843,0.6921052631578948,0.634493670886076,0.7507911392405063,22,11,3.265045726317017,4.145208725351503
image_2253.png,1.8064516129032258,0.16167664670658682,0.48660714285714285,0.8683035714285714,10,5,2.019867654296421,3.008486848222124
image_2254.png,3.643258426966292,0.640625,0.2683114880493446,0.9121048573631457,20,10,3.004555309465999,4.0380764086698475
image_2255.png,2.7832369942196533,0.5833333333333334,0.5295950155763239,0.7300103842159917,22,12,3.288994016127029,4.015290495537662
image_2256.png,2.9244791666666665,0.6041666666666666,0.27248441674087265,0.9287622439893143,22,10,2.7656707416531856,4.158022114604327
image_2257.png,4.375,0.7838541666666666,0.6196428571428572,0.6880952380952381,29,12,3.303020769872018,4.604901191840861
image_2258.png,2.3532608695652173,0.3854166666666667,0.38799076212471134,0.8937644341801386,22,10,2.6979741069937493,4.055952631572615
image_2259.png,2.712962962962963,0.41842105263157897,0.4732650739476678,0.7724687144482366,19,11,3.0380209312954496,3.8578998845048633
image_2260.png,2.2641509433962264,0.33513513513513515,0.35833333333333334,0.7083333333333334,16,8,2.8283081726091956,3.87671024612337
image_2261.png,3.4661458333333335,0.7109375,0.3816679188580015,0.7618332081141999,27,11,3.1527008754474397,4.479310611180005
image_2262.png,4.140625,0.9166666666666666,0.6515723270440251,0.8842767295597485,19,10,3.058823630310802,3.8296205417082816
image_2263.png,4.734375,0.9609375,0.7728272827282728,0.8707370737073707,21,11,2.9764477184705167,3.984359122312604
image_2264.png,1.75,0.17447916666666666,0.35064935064935066,0.8668831168831169,14,10,2.4528099513171258,3.4772733677189818
image_2265.png,2.780160857908847,0.5572916666666666,0.21986499517839922,0.9083895853423336,23,10,2.842020728993808,4.14015919231771
image_2266.png,4.604166666666667,0.9140625,0.4841628959276018,0.7177601809954751,26,11,3.1188374118891895,4.074932798911442
image_2267.png,4.0889487870619945,0.9110512129380054,0.5880026367831246,0.8081740276862228,19,11,3.134892918744143,3.8761080089821767
image_2268.png,3.460674157303371,0.7162921348314607,0.5746753246753247,0.8612012987012987,21,10,2.877195382546425,4.019974140288539
image_2269.png,3.9194444444444443,0.9055555555555556,0.4528703047484054,0.7115520907158044,22,12,3.1582605048814782,4.145685016380184
image_2270.png,4.2063492063492065,0.7526041666666666,0.6723270440251572,0.8880503144654088,28,11,3.0880397701812,4.465114906081565
image_2271.png,2.5384615384615383,0.3723958333333333,0.3981191222570533,0.7920585161964472,20,11,3.084504141756839,3.9784518464507865
image_2272.png,2.890625,0.546875,0.36576576576576575,0.8306306306306306,16,10,2.9129608516503276,3.6652331807992966
image_2273.png,3.6223958333333335,0.765625,0.7181883537023724,0.7735442127965493,28,11,3.2274485412107934,4.445893126888473
image_2274.png,3.547872340425532,0.6692708333333334,0.487256371814093,0.8110944527736131,29,11,3.0718826142683215,4.48785462241943
image_2275.png,2.718421052631579,0.5578947368421052,0.45885769603097776,0.7744433688286544,22,10,2.9697389643097742,4.222394382208605
image_2276.png,3.902702702702703,0.6837837837837838,0.7486149584487535,0.8296398891966759,22,10,2.977664604885371,4.172688741766999
image_2277.png,3.3984375,0.8098958333333334,0.5739463601532567,0.6973180076628352,15,10,3.1126920092452197,3.6422241612634823
image_2278.png,2.699208443271768,0.5104166666666666,0.5884652981427175,0.8279569892473119,23,10,3.039231229519325,4.171193427143812
image_2279.png,3.363157894736842,0.7421052631578947,0.6017214397496088,0.7668231611893583,21,11,2.990097371381837,3.987418185697047
image_2280.png,2.2140762463343107,0.2838541666666667,0.26887417218543047,0.8940397350993378,16,10,2.612538229522114,3.5749912674258297
image_2281.png,2.7982954545454546,0.4895833333333333,0.583756345177665,0.8568527918781725,22,10,2.958154894459588,4.1866746848754754
image_2282.png,3.5598958333333335,0.8177083333333334,0.6561814191660571,0.9663496708119971,13,8,2.6691336189397434,3.3212549263917372
image_2283.png,2.8655913978494625,0.5911458333333334,0.550656660412758,0.7570356472795498,21,10,2.977933453347508,4.025129096090295
image_2284.png,2.718475073313783,0.5161290322580645,0.4929881337648328,0.8511326860841424,19,10,2.878288025450376,3.7852230770308344
image_2285.png,4.04054054054054,0.9081081081081082,0.7163879598662207,0.8862876254180602,22,11,2.9355274511705676,3.978793889157097
image_2286.png,3.904632152588556,0.7656675749318801,0.8060013956734124,0.8778785764131193,26,11,3.0848116211383485,4.377933308582744
image_2287.png,4.348958333333333,0.9375,0.7077844311377246,0.7514970059880239,23,11,3.191395620630658,4.081418888968611
image_2288.png,4.369791666666667,0.8046875,0.5280095351609059,0.6674612634088201,24,11,3.240598096439251,4.198014015351572
image_2289.png,2.3842105263157896,0.4739583333333333,0.5231788079470199,0.6898454746136865,25,10,3.0032815523318086,4.335122833715026
image_2290.png,2.454828660436137,0.375,0.3756345177664975,0.8096446700507615,20,11,3.029459753285937,4.068048436945562
image_2291.png,3.4921875,0.8515625,0.639821029082774,0.7837434750186428,23,12,3.272388733836639,4.266592426109716
image_2292.png,3.2916666666666665,0.6666666666666666,0.3900316455696203,0.7927215189873418,23,11,3.22472719500366,4.204712325622391
image_2293.png,3.949044585987261,0.5439560439560439,0.43870967741935485,0.7266129032258064,21,11,3.2288133705328925,4.027829809804727
image_2294.png,2.723684210526316,0.5631578947368421,0.2608695652173913,0.8869565217391304,18,11,2.6439078410700962,3.614441625379718
image_2295.png,3.103723404255319,0.6781914893617021,0.36503856041131105,0.7746358183376179,22,11,3.2187956356875733,4.197660962476379
image_2296.png,3.911845730027548,0.7796143250688705,0.5507042253521127,0.8345070422535211,31,10,3.0093353000650764,4.634503149981612
image_2297.png,3.314516129032258,0.6484375,0.5077047850770479,0.7266828872668288,23,10,3.1499127043618147,4.229848999776511
image_2298.png,3.5807291666666665,0.7265625,0.48727272727272725,0.7316363636363636,23,11,3.2046350885329855,4.273794506359401
image_2299.png,2.660968660968661,0.390625,0.18843683083511778,0.9646680942184154,13,9,2.4944552444855894,3.204603327506692
image_2300.png,3.53125,0.7786458333333334,0.7625368731563422,0.7699115044247787,21,11,3.1603614474899753,4.109552591177554
image_2301.png,3.15625,0.6796875,0.6567656765676567,0.8481848184818482,25,12,3.113117517884524,4.179008779484594
image_2302.png,3.9607329842931938,0.8151041666666666,0.751487111698612,0.8103106411103768,24,10,2.9653448528204307,4.275566393172198
image_2303.png,3.409448818897638,0.7291666666666666,0.5411855273287144,0.7575057736720554,24,10,2.9751348768476906,4.236650250242987
image_2304.png,4.190104166666667,0.9036458333333334,0.7588564325668117,0.7588564325668117,22,12,3.0022492591856,3.9945316455903743
image_2305.png,2.344736842105263,0.3684210526315789,0.44556677890011226,0.7373737373737373,17,11,3.1166923462115608,3.7497395880886044
image_2306.png,4.256267409470752,0.7882037533512064,0.6446335078534031,0.768979057591623,21,11,3.0968343006103285,4.043328249461635
image_2307.png,1.6149425287356323,0.10752688172043011,0.3807829181494662,0.8985765124555161,10,6,2.1962822678303913,3.0803553136120376
image_2308.png,2.8725761772853184,0.5520833333333334,0.5110896817743491,0.8119575699132112,23,11,3.0676434154214363,4.30528578335727
image_2309.png,1.4448979591836735,0.010416666666666666,0.4180790960451977,0.748587570621469,11,7,2.4456805881054797,3.2410764066875086
image_2310.png,4.1171875,0.8541666666666666,0.49841872232764073,0.7103099304237824,32,11,3.263171360834029,4.699635811504622
image_2311.png,4.924479166666667,0.9609375,0.6409307244843998,0.7128503437334743,28,12,3.425084970843854,4.592645737023545
image_2312.png,2.5910364145658265,0.48118279569892475,0.5502702702702703,0.721081081081081,18,11,3.2205306974660237,3.9530195490558335
